snapshot_date,division,is_women,rank,fighter_name_raw,source_url
2018-09-16,bantamweight,False,3,Raphael Assuncao,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,4,Marlon Moraes,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,5,Jimmie Rivera,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,6,John Lineker,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,7,Aljamain Sterling,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,8,John Dodson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,9,Pedro Munhoz,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,10,Cody Stamann,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,11,Rob Font,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,12,Alejandro Perez,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,13,Thomas Almeida,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,14,Douglas Silva de Andrade,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,bantamweight,False,15,Rani Yahya,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,0,Max Holloway,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,1,Brian Ortega,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,2,Jose Aldo,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,3,Frankie Edgar,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,4,Renato Moicano,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,5,Chad Mendes,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,6,Jeremy Stephens,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,7,Cub Swanson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,8,Josh Emmett,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,8,Mirsad Bektic,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,10,Chan Sung Jung,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,11,Alexander Volkanovski,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,12,Ricardo Lamas,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,13,Darren Elkins,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,14,Zabit Magomedsharipov,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,featherweight,False,15,Yair Rodriguez,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,0,Khabib Nurmagomedov,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,1,Conor McGregor,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,2,Tony Ferguson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,3,Dustin Poirier,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,4,Eddie Alvarez,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,5,Kevin Lee,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,6,Edson Barboza,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,7,Justin Gaethje,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,8,Anthony Pettis,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,9,Al Iaquinta,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,10,Nate Diaz,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,11,Michael Chiesa,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,12,James Vick,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,13,Alexander Hernandez,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,14,Dan Hooker,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,lightweight,False,15,Islam Makhachev,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,0,Tyron Woodley,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,1,Colby Covington,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,2,Darren Till,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,3,Rafael Dos Anjos,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,4,Stephen Thompson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,5,Robbie Lawler,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,6,Kamaru Usman,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,7,Demian Maia,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,8,Neil Magny,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,9,Jorge Masvidal,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,10,Santiago Ponzinibbio,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,11,Leon Edwards,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,12,Donald Cerrone,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,13,Gunnar Nelson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,14,Alex Oliveira,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,welterweight,False,15,Curtis Millender,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,0,Robert Whittaker,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,1,Yoel Romero,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,2,Luke Rockhold,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,3,Chris Weidman,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,4,Kelvin Gastelum,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,5,Jacare Souza,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,6,Derek Brunson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,7,David Branch,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,8,Paulo Costa,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,9,Israel Adesanya,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,10,Brad Tavares,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,11,Antonio Carlos Junior,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,12,Thiago Santos,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,13,Uriah Hall,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,14,Elias Theodorou,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,middleweight,False,15,Krzysztof Jotko,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,0,Daniel Cormier,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,1,Alexander Gustafsson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,2,Volkan Oezdemir,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,3,Ilir Latifi,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,4,Jan Blachowicz,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,5,Jimi Manuwa,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,6,Corey Anderson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,7,Ovince Saint Preux,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,8,Glover Teixeira,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,9,Anthony Smith,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,10,Misha Cirkunov,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,11,Mauricio Rua,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,12,Dominick Reyes,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,13,Patrick Cummins,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,14,Tyson Pedro,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,light_heavyweight,False,15,Sam Alvey,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,0,Daniel Cormier,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,1,Stipe Miocic,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,2,Derrick Lewis,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,3,Curtis Blaydes,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,4,Francis Ngannou,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,5,Alexander Volkov,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,6,Alistair Overeem,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,7,Junior Dos Santos,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,8,Mark Hunt,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,9,Marcin Tybura,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,10,Tai Tuivasa,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,11,Aleksei Oleinik,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,12,Andrei Arlovski,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,13,Stefan Struve,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,14,Shamil Abdurakhimov,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,heavyweight,False,15,Justin Willis,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,0,Rose Namajunas,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,1,Joanna Jedrzejczyk,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,2,Jessica Andrade,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,3,Claudia Gadelha,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,4,Tatiana Suarez,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,5,Karolina Kowalkiewicz,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,6,Tecia Torres,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,7,Michelle Waterson,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,8,Carla Esparza,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,9,Felice Herrig,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,10,Cortney Casey,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,11,Nina Ansaroff,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,12,Alexa Grasso,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,13,Randa Markos,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,14,Angela Hill,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,strawweight,True,15,Mackenzie Dern,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,1,Valentina Shevchenko,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,2,Nicco Montano,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,3,Katlyn Chookagian,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,4,Sijara Eubanks,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,5,Alexis Davis,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
2018-09-16,flyweight,True,6,Liz Carmouche,https://web.archive.org/web/20180916000000/https://www.ufc.com/rankings
